"YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","SUBSTRATE_TYPE","COMMON_NAME","PERCENT_COVER"
2022,7,"2022-07-21","NAPL",8,20,"O","BL","Boulder Large",0
2022,7,"2022-07-21","NAPL",8,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-21","NAPL",8,20,"O","BS","Boulder Small",0
2022,7,"2022-07-21","NAPL",8,20,"O","C","Cobble",0
2022,7,"2022-07-21","NAPL",8,20,"O","S","Sand",0
2022,7,"2022-07-21","NAPL",8,20,"O","SH","Shell debris",0
2022,7,"2022-07-21","NAPL",8,20,"O","SS","Shallow Sand",0
2022,7,"2022-07-21","NAPL",8,40,"I","B","Bedrock",100
2022,7,"2022-07-21","NAPL",8,40,"I","BL","Boulder Large",0
2022,7,"2022-07-21","NAPL",8,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-21","NAPL",8,40,"I","BS","Boulder Small",0
2022,7,"2022-07-21","NAPL",8,40,"I","C","Cobble",0
2022,7,"2022-07-21","NAPL",8,40,"I","S","Sand",0
2022,7,"2022-07-21","NAPL",8,40,"I","SH","Shell debris",0
2022,7,"2022-07-21","NAPL",8,40,"I","SS","Shallow Sand",0
2022,7,"2022-07-21","NAPL",8,40,"O","B","Bedrock",95
2022,7,"2022-07-21","NAPL",8,40,"O","BL","Boulder Large",0
2022,7,"2022-07-21","NAPL",8,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-21","NAPL",8,40,"O","BS","Boulder Small",0
2022,7,"2022-07-21","NAPL",8,40,"O","C","Cobble",5
2022,7,"2022-07-21","NAPL",8,40,"O","S","Sand",0
2022,7,"2022-07-21","NAPL",8,40,"O","SH","Shell debris",0
2022,7,"2022-07-21","NAPL",8,40,"O","SS","Shallow Sand",0
2022,7,"2022-07-22","ABUR",1,20,"I","B","Bedrock",10
2022,7,"2022-07-22","ABUR",1,20,"I","BL","Boulder Large",0
2022,7,"2022-07-22","ABUR",1,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","ABUR",1,20,"I","BS","Boulder Small",0
2022,7,"2022-07-22","ABUR",1,20,"I","C","Cobble",0
2022,7,"2022-07-22","ABUR",1,20,"I","S","Sand",50
2022,7,"2022-07-22","ABUR",1,20,"I","SH","Shell debris",0
2022,7,"2022-07-22","ABUR",1,20,"I","SS","Shallow Sand",40
2022,7,"2022-07-22","ABUR",1,20,"O","B","Bedrock",20
2022,7,"2022-07-22","ABUR",1,20,"O","BL","Boulder Large",0
2022,7,"2022-07-22","ABUR",1,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","ABUR",1,20,"O","BS","Boulder Small",0
2022,7,"2022-07-22","ABUR",1,20,"O","C","Cobble",0
2022,7,"2022-07-22","ABUR",1,20,"O","S","Sand",50
2022,7,"2022-07-22","ABUR",1,20,"O","SH","Shell debris",0
2022,7,"2022-07-22","ABUR",1,20,"O","SS","Shallow Sand",30
2022,7,"2022-07-22","ABUR",1,40,"I","B","Bedrock",0
2022,7,"2022-07-22","ABUR",1,40,"I","BL","Boulder Large",0
2022,7,"2022-07-22","ABUR",1,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","ABUR",1,40,"I","BS","Boulder Small",0
2022,7,"2022-07-22","ABUR",1,40,"I","C","Cobble",0
2022,7,"2022-07-22","ABUR",1,40,"I","S","Sand",100
2022,7,"2022-07-22","ABUR",1,40,"I","SH","Shell debris",0
2022,7,"2022-07-22","ABUR",1,40,"I","SS","Shallow Sand",0
2022,7,"2022-07-22","ABUR",1,40,"O","B","Bedrock",0
2022,7,"2022-07-22","ABUR",1,40,"O","BL","Boulder Large",0
2022,7,"2022-07-22","ABUR",1,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","ABUR",1,40,"O","BS","Boulder Small",0
2022,7,"2022-07-22","ABUR",1,40,"O","C","Cobble",0
2022,7,"2022-07-22","ABUR",1,40,"O","S","Sand",100
2022,7,"2022-07-22","ABUR",1,40,"O","SH","Shell debris",0
2022,7,"2022-07-22","ABUR",1,40,"O","SS","Shallow Sand",0
2022,7,"2022-07-22","ABUR",2,20,"I","B","Bedrock",5
2022,7,"2022-07-22","ABUR",2,20,"I","BL","Boulder Large",0
2022,7,"2022-07-22","ABUR",2,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","ABUR",2,20,"I","BS","Boulder Small",0
2022,7,"2022-07-22","ABUR",2,20,"I","C","Cobble",0
2022,7,"2022-07-22","ABUR",2,20,"I","S","Sand",95
2022,7,"2022-07-22","ABUR",2,20,"I","SH","Shell debris",0
2022,7,"2022-07-22","ABUR",2,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-22","ABUR",2,20,"O","B","Bedrock",5
2022,7,"2022-07-22","ABUR",2,20,"O","BL","Boulder Large",0
2022,7,"2022-07-22","ABUR",2,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","ABUR",2,20,"O","BS","Boulder Small",0
2022,7,"2022-07-22","ABUR",2,20,"O","C","Cobble",0
2022,7,"2022-07-22","ABUR",2,20,"O","S","Sand",85
2022,7,"2022-07-22","ABUR",2,20,"O","SH","Shell debris",0
2022,7,"2022-07-22","ABUR",2,20,"O","SS","Shallow Sand",10
2022,7,"2022-07-22","ABUR",2,40,"I","B","Bedrock",15
2022,7,"2022-07-22","ABUR",2,40,"I","BL","Boulder Large",0
2022,7,"2022-07-22","ABUR",2,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","ABUR",2,40,"I","BS","Boulder Small",0
2022,7,"2022-07-22","ABUR",2,40,"I","C","Cobble",0
2022,7,"2022-07-22","ABUR",2,40,"I","S","Sand",75
2022,7,"2022-07-22","ABUR",2,40,"I","SH","Shell debris",0
2022,7,"2022-07-22","ABUR",2,40,"I","SS","Shallow Sand",10
2022,7,"2022-07-22","ABUR",2,40,"O","B","Bedrock",10
2022,7,"2022-07-22","ABUR",2,40,"O","BL","Boulder Large",0
2022,7,"2022-07-22","ABUR",2,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","ABUR",2,40,"O","BS","Boulder Small",0
2022,7,"2022-07-22","ABUR",2,40,"O","C","Cobble",0
2022,7,"2022-07-22","ABUR",2,40,"O","S","Sand",70
2022,7,"2022-07-22","ABUR",2,40,"O","SH","Shell debris",0
2022,7,"2022-07-22","ABUR",2,40,"O","SS","Shallow Sand",20
2022,7,"2022-07-22","GOLB",1,20,"I","B","Bedrock",35
2022,7,"2022-07-22","GOLB",1,20,"I","BL","Boulder Large",0
2022,7,"2022-07-22","GOLB",1,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","GOLB",1,20,"I","BS","Boulder Small",0
2022,7,"2022-07-22","GOLB",1,20,"I","C","Cobble",0
2022,7,"2022-07-22","GOLB",1,20,"I","S","Sand",60
2022,7,"2022-07-22","GOLB",1,20,"I","SH","Shell debris",0
2022,7,"2022-07-22","GOLB",1,20,"I","SS","Shallow Sand",5
2022,7,"2022-07-22","GOLB",1,20,"O","B","Bedrock",20
2022,7,"2022-07-22","GOLB",1,20,"O","BL","Boulder Large",0
2022,7,"2022-07-22","GOLB",1,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","GOLB",1,20,"O","BS","Boulder Small",0
2022,7,"2022-07-22","GOLB",1,20,"O","C","Cobble",0
2022,7,"2022-07-22","GOLB",1,20,"O","S","Sand",70
2022,7,"2022-07-22","GOLB",1,20,"O","SH","Shell debris",0
2022,7,"2022-07-22","GOLB",1,20,"O","SS","Shallow Sand",10
2022,7,"2022-07-22","GOLB",1,40,"I","B","Bedrock",20
2022,7,"2022-07-22","GOLB",1,40,"I","BL","Boulder Large",0
2022,7,"2022-07-22","GOLB",1,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","GOLB",1,40,"I","BS","Boulder Small",0
2022,7,"2022-07-22","GOLB",1,40,"I","C","Cobble",0
2022,7,"2022-07-22","GOLB",1,40,"I","S","Sand",55
2022,7,"2022-07-22","GOLB",1,40,"I","SH","Shell debris",0
2022,7,"2022-07-22","GOLB",1,40,"I","SS","Shallow Sand",25
2022,7,"2022-07-22","GOLB",1,40,"O","B","Bedrock",20
2022,7,"2022-07-22","GOLB",1,40,"O","BL","Boulder Large",0
2022,7,"2022-07-22","GOLB",1,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","GOLB",1,40,"O","BS","Boulder Small",0
2022,7,"2022-07-22","GOLB",1,40,"O","C","Cobble",0
2022,7,"2022-07-22","GOLB",1,40,"O","S","Sand",50
2022,7,"2022-07-22","GOLB",1,40,"O","SH","Shell debris",0
2022,7,"2022-07-22","GOLB",1,40,"O","SS","Shallow Sand",30
2022,7,"2022-07-22","GOLB",2,20,"I","B","Bedrock",50
2022,7,"2022-07-22","GOLB",2,20,"I","BL","Boulder Large",0
2022,7,"2022-07-22","GOLB",2,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","GOLB",2,20,"I","BS","Boulder Small",0
2022,7,"2022-07-22","GOLB",2,20,"I","C","Cobble",0
2022,7,"2022-07-22","GOLB",2,20,"I","S","Sand",25
2022,7,"2022-07-22","GOLB",2,20,"I","SH","Shell debris",0
2022,7,"2022-07-22","GOLB",2,20,"I","SS","Shallow Sand",25
2022,7,"2022-07-22","GOLB",2,20,"O","B","Bedrock",45
2022,7,"2022-07-22","GOLB",2,20,"O","BL","Boulder Large",0
2022,7,"2022-07-22","GOLB",2,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","GOLB",2,20,"O","BS","Boulder Small",0
2022,7,"2022-07-22","GOLB",2,20,"O","C","Cobble",0
2022,7,"2022-07-22","GOLB",2,20,"O","S","Sand",25
2022,7,"2022-07-22","GOLB",2,20,"O","SH","Shell debris",0
2022,7,"2022-07-22","GOLB",2,20,"O","SS","Shallow Sand",30
2022,7,"2022-07-22","GOLB",2,40,"I","B","Bedrock",65
2022,7,"2022-07-22","GOLB",2,40,"I","BL","Boulder Large",0
2022,7,"2022-07-22","GOLB",2,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","GOLB",2,40,"I","BS","Boulder Small",0
2022,7,"2022-07-22","GOLB",2,40,"I","C","Cobble",0
2022,7,"2022-07-22","GOLB",2,40,"I","S","Sand",30
2022,7,"2022-07-22","GOLB",2,40,"I","SH","Shell debris",0
2022,7,"2022-07-22","GOLB",2,40,"I","SS","Shallow Sand",5
2022,7,"2022-07-22","GOLB",2,40,"O","B","Bedrock",60
2022,7,"2022-07-22","GOLB",2,40,"O","BL","Boulder Large",0
2022,7,"2022-07-22","GOLB",2,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","GOLB",2,40,"O","BS","Boulder Small",0
2022,7,"2022-07-22","GOLB",2,40,"O","C","Cobble",0
2022,7,"2022-07-22","GOLB",2,40,"O","S","Sand",15
2022,7,"2022-07-22","GOLB",2,40,"O","SH","Shell debris",0
2022,7,"2022-07-22","GOLB",2,40,"O","SS","Shallow Sand",25
2022,7,"2022-07-22","MOHK",1,20,"I","B","Bedrock",100
2022,7,"2022-07-22","MOHK",1,20,"I","BL","Boulder Large",0
2022,7,"2022-07-22","MOHK",1,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","MOHK",1,20,"I","BS","Boulder Small",0
2022,7,"2022-07-22","MOHK",1,20,"I","C","Cobble",0
2022,7,"2022-07-22","MOHK",1,20,"I","S","Sand",0
2022,7,"2022-07-22","MOHK",1,20,"I","SH","Shell debris",0
2022,7,"2022-07-22","MOHK",1,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-22","MOHK",1,20,"O","B","Bedrock",100
2022,7,"2022-07-22","MOHK",1,20,"O","BL","Boulder Large",0
2022,7,"2022-07-22","MOHK",1,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","MOHK",1,20,"O","BS","Boulder Small",0
2022,7,"2022-07-22","MOHK",1,20,"O","C","Cobble",0
2022,7,"2022-07-22","MOHK",1,20,"O","S","Sand",0
2022,7,"2022-07-22","MOHK",1,20,"O","SH","Shell debris",0
2022,7,"2022-07-22","MOHK",1,20,"O","SS","Shallow Sand",0
2022,7,"2022-07-22","MOHK",1,40,"I","B","Bedrock",100
2022,7,"2022-07-22","MOHK",1,40,"I","BL","Boulder Large",0
2022,7,"2022-07-22","MOHK",1,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","MOHK",1,40,"I","BS","Boulder Small",0
2022,7,"2022-07-22","MOHK",1,40,"I","C","Cobble",0
2022,7,"2022-07-22","MOHK",1,40,"I","S","Sand",0
2022,7,"2022-07-22","MOHK",1,40,"I","SH","Shell debris",0
2022,7,"2022-07-22","MOHK",1,40,"I","SS","Shallow Sand",0
2022,7,"2022-07-22","MOHK",1,40,"O","B","Bedrock",95
2022,7,"2022-07-22","MOHK",1,40,"O","BL","Boulder Large",5
2022,7,"2022-07-22","MOHK",1,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","MOHK",1,40,"O","BS","Boulder Small",0
2022,7,"2022-07-22","MOHK",1,40,"O","C","Cobble",0
2022,7,"2022-07-22","MOHK",1,40,"O","S","Sand",0
2022,7,"2022-07-22","MOHK",1,40,"O","SH","Shell debris",0
2022,7,"2022-07-22","MOHK",1,40,"O","SS","Shallow Sand",0
2022,7,"2022-07-22","MOHK",2,20,"I","B","Bedrock",100
2022,7,"2022-07-22","MOHK",2,20,"I","BL","Boulder Large",0
2022,7,"2022-07-22","MOHK",2,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","MOHK",2,20,"I","BS","Boulder Small",0
2022,7,"2022-07-22","MOHK",2,20,"I","C","Cobble",0
2022,7,"2022-07-22","MOHK",2,20,"I","S","Sand",0
2022,7,"2022-07-22","MOHK",2,20,"I","SH","Shell debris",0
2022,7,"2022-07-22","MOHK",2,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-22","MOHK",2,20,"O","B","Bedrock",95
2022,7,"2022-07-22","MOHK",2,20,"O","BL","Boulder Large",0
2022,7,"2022-07-22","MOHK",2,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","MOHK",2,20,"O","BS","Boulder Small",0
2022,7,"2022-07-22","MOHK",2,20,"O","C","Cobble",0
2022,7,"2022-07-22","MOHK",2,20,"O","S","Sand",0
2022,7,"2022-07-22","MOHK",2,20,"O","SH","Shell debris",0
2022,7,"2022-07-22","MOHK",2,20,"O","SS","Shallow Sand",5
2022,7,"2022-07-22","MOHK",2,40,"I","B","Bedrock",95
2022,7,"2022-07-22","MOHK",2,40,"I","BL","Boulder Large",0
2022,7,"2022-07-22","MOHK",2,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-22","MOHK",2,40,"I","BS","Boulder Small",0
2022,7,"2022-07-22","MOHK",2,40,"I","C","Cobble",0
2022,7,"2022-07-22","MOHK",2,40,"I","S","Sand",0
2022,7,"2022-07-22","MOHK",2,40,"I","SH","Shell debris",0
2022,7,"2022-07-22","MOHK",2,40,"I","SS","Shallow Sand",5
2022,7,"2022-07-22","MOHK",2,40,"O","B","Bedrock",90
2022,7,"2022-07-22","MOHK",2,40,"O","BL","Boulder Large",0
2022,7,"2022-07-22","MOHK",2,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-22","MOHK",2,40,"O","BS","Boulder Small",0
2022,7,"2022-07-22","MOHK",2,40,"O","C","Cobble",0
2022,7,"2022-07-22","MOHK",2,40,"O","S","Sand",0
2022,7,"2022-07-22","MOHK",2,40,"O","SH","Shell debris",0
2022,7,"2022-07-22","MOHK",2,40,"O","SS","Shallow Sand",10
2022,7,"2022-07-25","CARP",1,20,"I","B","Bedrock",100
2022,7,"2022-07-25","CARP",1,20,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",1,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",1,20,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",1,20,"I","C","Cobble",0
2022,7,"2022-07-25","CARP",1,20,"I","S","Sand",0
2022,7,"2022-07-25","CARP",1,20,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",1,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",1,20,"O","B","Bedrock",100
2022,7,"2022-07-25","CARP",1,20,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",1,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",1,20,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",1,20,"O","C","Cobble",0
2022,7,"2022-07-25","CARP",1,20,"O","S","Sand",0
2022,7,"2022-07-25","CARP",1,20,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",1,20,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",1,40,"I","B","Bedrock",100
2022,7,"2022-07-25","CARP",1,40,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",1,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",1,40,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",1,40,"I","C","Cobble",0
2022,7,"2022-07-25","CARP",1,40,"I","S","Sand",0
2022,7,"2022-07-25","CARP",1,40,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",1,40,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",1,40,"O","B","Bedrock",100
2022,7,"2022-07-25","CARP",1,40,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",1,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",1,40,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",1,40,"O","C","Cobble",0
2022,7,"2022-07-25","CARP",1,40,"O","S","Sand",0
2022,7,"2022-07-25","CARP",1,40,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",1,40,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",2,20,"I","B","Bedrock",75
2022,7,"2022-07-25","CARP",2,20,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",2,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",2,20,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",2,20,"I","C","Cobble",25
2022,7,"2022-07-25","CARP",2,20,"I","S","Sand",0
2022,7,"2022-07-25","CARP",2,20,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",2,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",2,20,"O","B","Bedrock",60
2022,7,"2022-07-25","CARP",2,20,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",2,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",2,20,"O","BS","Boulder Small",5
2022,7,"2022-07-25","CARP",2,20,"O","C","Cobble",15
2022,7,"2022-07-25","CARP",2,20,"O","S","Sand",0
2022,7,"2022-07-25","CARP",2,20,"O","SH","Shell debris",20
2022,7,"2022-07-25","CARP",2,20,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",2,40,"I","B","Bedrock",70
2022,7,"2022-07-25","CARP",2,40,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",2,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",2,40,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",2,40,"I","C","Cobble",5
2022,7,"2022-07-25","CARP",2,40,"I","S","Sand",0
2022,7,"2022-07-25","CARP",2,40,"I","SH","Shell debris",25
2022,7,"2022-07-25","CARP",2,40,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",2,40,"O","B","Bedrock",50
2022,7,"2022-07-25","CARP",2,40,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",2,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",2,40,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",2,40,"O","C","Cobble",15
2022,7,"2022-07-25","CARP",2,40,"O","S","Sand",0
2022,7,"2022-07-25","CARP",2,40,"O","SH","Shell debris",35
2022,7,"2022-07-25","CARP",2,40,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",3,20,"I","B","Bedrock",75
2022,7,"2022-07-25","CARP",3,20,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",3,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",3,20,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",3,20,"I","C","Cobble",25
2022,7,"2022-07-25","CARP",3,20,"I","S","Sand",0
2022,7,"2022-07-25","CARP",3,20,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",3,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",3,20,"O","B","Bedrock",90
2022,7,"2022-07-25","CARP",3,20,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",3,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",3,20,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",3,20,"O","C","Cobble",10
2022,7,"2022-07-25","CARP",3,20,"O","S","Sand",0
2022,7,"2022-07-25","CARP",3,20,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",3,20,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",3,40,"I","B","Bedrock",70
2022,7,"2022-07-25","CARP",3,40,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",3,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",3,40,"I","BS","Boulder Small",5
2022,7,"2022-07-25","CARP",3,40,"I","C","Cobble",25
2022,7,"2022-07-25","CARP",3,40,"I","S","Sand",0
2022,7,"2022-07-25","CARP",3,40,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",3,40,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",3,40,"O","B","Bedrock",90
2022,7,"2022-07-25","CARP",3,40,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",3,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",3,40,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",3,40,"O","C","Cobble",10
2022,7,"2022-07-25","CARP",3,40,"O","S","Sand",0
2022,7,"2022-07-25","CARP",3,40,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",3,40,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",4,20,"I","B","Bedrock",100
2022,7,"2022-07-25","CARP",4,20,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",4,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",4,20,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",4,20,"I","C","Cobble",0
2022,7,"2022-07-25","CARP",4,20,"I","S","Sand",0
2022,7,"2022-07-25","CARP",4,20,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",4,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",4,20,"O","B","Bedrock",100
2022,7,"2022-07-25","CARP",4,20,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",4,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",4,20,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",4,20,"O","C","Cobble",0
2022,7,"2022-07-25","CARP",4,20,"O","S","Sand",0
2022,7,"2022-07-25","CARP",4,20,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",4,20,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",4,40,"I","B","Bedrock",100
2022,7,"2022-07-25","CARP",4,40,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",4,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",4,40,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",4,40,"I","C","Cobble",0
2022,7,"2022-07-25","CARP",4,40,"I","S","Sand",0
2022,7,"2022-07-25","CARP",4,40,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",4,40,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",4,40,"O","B","Bedrock",35
2022,7,"2022-07-25","CARP",4,40,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",4,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",4,40,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",4,40,"O","C","Cobble",65
2022,7,"2022-07-25","CARP",4,40,"O","S","Sand",0
2022,7,"2022-07-25","CARP",4,40,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",4,40,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",5,20,"I","B","Bedrock",90
2022,7,"2022-07-25","CARP",5,20,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",5,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",5,20,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",5,20,"I","C","Cobble",10
2022,7,"2022-07-25","CARP",5,20,"I","S","Sand",0
2022,7,"2022-07-25","CARP",5,20,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",5,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",5,20,"O","B","Bedrock",90
2022,7,"2022-07-25","CARP",5,20,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",5,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",5,20,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",5,20,"O","C","Cobble",10
2022,7,"2022-07-25","CARP",5,20,"O","S","Sand",0
2022,7,"2022-07-25","CARP",5,20,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",5,20,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",5,40,"I","B","Bedrock",100
2022,7,"2022-07-25","CARP",5,40,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",5,40,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",5,40,"I","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",5,40,"I","C","Cobble",0
2022,7,"2022-07-25","CARP",5,40,"I","S","Sand",0
2022,7,"2022-07-25","CARP",5,40,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",5,40,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",5,40,"O","B","Bedrock",100
2022,7,"2022-07-25","CARP",5,40,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",5,40,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",5,40,"O","BS","Boulder Small",0
2022,7,"2022-07-25","CARP",5,40,"O","C","Cobble",0
2022,7,"2022-07-25","CARP",5,40,"O","S","Sand",0
2022,7,"2022-07-25","CARP",5,40,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",5,40,"O","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",6,20,"I","B","Bedrock",90
2022,7,"2022-07-25","CARP",6,20,"I","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",6,20,"I","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",6,20,"I","BS","Boulder Small",5
2022,7,"2022-07-25","CARP",6,20,"I","C","Cobble",5
2022,7,"2022-07-25","CARP",6,20,"I","S","Sand",0
2022,7,"2022-07-25","CARP",6,20,"I","SH","Shell debris",0
2022,7,"2022-07-25","CARP",6,20,"I","SS","Shallow Sand",0
2022,7,"2022-07-25","CARP",6,20,"O","B","Bedrock",90
2022,7,"2022-07-25","CARP",6,20,"O","BL","Boulder Large",0
2022,7,"2022-07-25","CARP",6,20,"O","BM","Boulder Medium",0
2022,7,"2022-07-25","CARP",6,20,"O","BS","Boulder Small",5
2022,7,"2022-07-25","CARP",6,20,"O","C","Cobble",5
2022,7,"2022-07-25","CARP",6,20,"O","S","Sand",0
2022,7,"2022-07-25","CARP",6,20,"O","SH","Shell debris",0
2022,7,"2022-07-25","CARP",6,20,"O","SS","Shallow Sand",0
